Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor
2016-04-25,60.6334,61.66408920288086,61.41963195800781,63.010528564453125,59.226253509521484,60.07436752319336,62.125022888183594,60.858497619628906,61.26237106323242,59.953453063964844,69.13,59.986
2016-04-26,60.231674,62.6661262512207,62.151039123535156,62.10912322998047,59.22874450683594,59.60679244995117,62.76081466674805,61.49832534790039,62.30455017089844,59.7843017578125,69.529,60.064
2016-04-27,59.82299,62.606040954589844,61.817081451416016,62.64698028564453,59.93186950683594,59.675506591796875,63.21107482910156,61.828651428222656,63.16120910644531,59.750701904296875,69.907,60.229
2016-04-28,59.631695,63.039005279541016,62.488800048828125,62.057525634765625,60.77147674560547,60.904197692871094,63.46626281738281,62.0637321472168,63.50324249267578,60.8858642578125,70.21,60.406
2016-04-29,59.51204,62.89490509033203,62.87655258178711,63.7656364440918,61.940364837646484,62.64912414550781,63.73270034790039,62.549461364746094,64.24259185791016,61.98826599121094,70.377,60.604
2016-04-30,60.655834,64.51518249511719,63.96213912963867,64.75666046142578,63.99799346923828,63.66667556762695,64.36992645263672,63.706905364990234,66.2048568725586,64.51953887939453,70.4,60.797
2016-05-01,62.87092,65.20899963378906,65.01112365722656,66.7100601196289,65.86337280273438,65.63568115234375,65.4373550415039,65.43386840820312,67.58605194091797,66.08879089355469,70.291,60.997
2016-05-02,65.73989,66.38939666748047,65.64807891845703,67.02447509765625,65.83055877685547,66.88666534423828,65.88995361328125,66.99211120605469,68.7740707397461,66.92155456542969,70.08,61.213
2016-05-03,67.22583,67.39379119873047,66.81688690185547,67.73719024658203,67.85127258300781,67.16047668457031,66.88138580322266,68.32327270507812,69.48331451416016,66.52149963378906,69.8,61.407
2016-05-04,66.93737,67.41732788085938,67.76921081542969,67.74961853027344,69.54338836669922,67.36378479003906,66.78094482421875,67.93183135986328,71.38027954101562,67.11319732666016,69.416,61.572
2016-05-05,67.816025,67.53630065917969,68.21150207519531,68.3406753540039,70.04371643066406,67.99359893798828,67.38536071777344,68.85823059082031,72.03729248046875,67.82588195800781,68.946,61.682
2016-05-06,66.88532,68.19047546386719,68.15028381347656,68.32893371582031,68.32373809814453,68.73660278320312,68.23497772216797,69.0916519165039,71.83992004394531,68.90533447265625,68.428,61.752
2016-05-07,68.26587,67.80757141113281,68.6108169555664,68.31365203857422,69.11707305908203,70.2798080444336,69.00516510009766,69.9506607055664,71.06697082519531,68.91898345947266,67.894,61.801
2016-05-08,66.270836,67.65645599365234,68.0440673828125,66.76384735107422,67.87858581542969,68.9499740600586,68.6021499633789,69.32434844970703,71.36296844482422,68.57347106933594,67.465,61.805
2016-05-09,67.87061,67.37916564941406,67.73088073730469,66.56008911132812,67.9323959350586,68.74555206298828,68.37922668457031,69.76229095458984,71.09477996826172,67.75873565673828,67.258,61.769
2016-05-10,67.85309,68.18885040283203,68.04410552978516,66.19915008544922,67.07213592529297,67.52070617675781,68.86224365234375,69.65583801269531,71.52019500732422,67.73878479003906,67.319,61.701
2016-05-11,68.19694,67.81982421875,67.79608917236328,66.40899658203125,67.0600357055664,67.67102813720703,69.19097137451172,69.54674530029297,71.19512176513672,67.36508178710938,67.686,61.616
2016-05-12,66.87213,68.19535827636719,67.12063598632812,65.6847915649414,66.55329132080078,68.385986328125,69.53846740722656,69.31733703613281,71.20903015136719,67.93698120117188,68.284,61.485
2016-05-13,66.98008,68.05867767333984,67.16419982910156,66.15460205078125,67.1015396118164,68.76532745361328,69.86919403076172,69.49658966064453,70.66387176513672,67.94853973388672,68.896,61.436
2016-05-14,66.88943,68.05712890625,66.72083282470703,66.53660583496094,68.0143051147461,69.02257537841797,69.41293334960938,69.05560302734375,71.00581359863281,68.1101303100586,69.358,61.555
2016-05-15,66.92835,68.47486114501953,67.48140716552734,67.12206268310547,68.31570434570312,69.22533416748047,70.02020263671875,69.46642303466797,70.87350463867188,68.91161346435547,69.602,61.716
2016-05-16,66.34711,68.82926940917969,68.33563232421875,67.31401062011719,69.1241455078125,69.06671142578125,70.50316619873047,69.31178283691406,71.51058197021484,68.62665557861328,69.586,61.886
2016-05-17,66.3946,68.62820434570312,68.68820190429688,67.658203125,68.85411071777344,69.00415802001953,70.24681854248047,69.5060806274414,70.53636169433594,68.48082733154297,69.296,61.945
2016-05-18,66.1424,68.6699447631836,68.574951171875,67.38296508789062,68.49571228027344,68.69157409667969,69.75527954101562,69.27684020996094,70.77365112304688,68.16615295410156,68.803,62.0
2016-05-19,66.55755,68.44073486328125,68.8270034790039,67.89286804199219,68.61703491210938,68.53668975830078,69.90355682373047,69.65760803222656,70.51294708251953,68.27462005615234,68.226,62.191
